No.,nameen,ROCKTYPEid,slope-deg,IDW-5d,ls-value,latitude,longitude,STN0045,STN0075,STN0254
"752345",Tree,"2",12.96458817,54.558961,"0",18.8180148579932,98.8878511073376,6028.571267,15750.08098,9155.790994
"752346",Tree,"2",7.42854977,54.558961,"0",18.8180148865186,98.8878985618829,6033.57278,15752.63971,9156.116768
"752347",Tree,"2",7.29771852,54.534492,"0",18.8179697329313,98.8879579099978,6039.757616,15751.54321,9161.518877
"752348",Tree,"2",8.08908367,54.534492,"0",18.8179697614294,98.8880053645307,6044.759186,15754.10529,9161.850591
"752349",Tree,"2",6.45483017,54.534492,"0",18.8180149506565,98.8880053346103,6044.826187,15758.40116,9156.859707
"752350",Tree,"2",7.42854977,54.534492,"0",18.8180149221583,98.8879578800647,6039.824672,15755.83978,9156.527811
"752351",Tree,"2",8.08908367,54.51006,"0",18.8179697909834,98.8880545986086,6049.948316,15756.76467,9162.197619
"752352",Tree,"2",6.45483017,54.51006,"0",18.8180149802106,98.8880545687014,6050.01526,15761.05982,9157.206923
"752353",Tree,"2",8.08908367,54.485666,"0",18.817969825506,98.88811213723,6056.012722,15759.87423,9162.606889
"752354",Tree,"2",6.45483017,54.485666,"0",18.8180150147332,98.8881121073381,6056.079599,15764.16853,9157.616417
"752355",Tree,"2",11.79424858,54.485666,"0",18.8179698539649,98.8881595917631,6061.014295,15762.44011,9162.947438
"752356",Tree,"2",9.36515808,54.485666,"0",18.8180150431922,98.8881595618839,6061.081116,15766.73371,9157.957152
"752357",Tree,"2",11.79424858,54.461309,"0",18.8179698895215,98.8882189099297,6067.266262,15765.6491,9163.376947
"752358",Tree,"2",9.36515808,54.461309,"0",18.8180150787489,98.8882188800663,6067.333014,15769.94182,9158.386894
"752359",Tree,"2",11.87283707,54.461309,"0",18.8180151071807,98.8882663346123,6072.334533,15772.50963,9158.733747
"752360",Tree,"2",14.04702377,54.461309,"0",18.8179699179532,98.888266364463,6072.267836,15768.21761,9163.723611
"752361",Tree,"2",11.87283707,54.43699,"0",18.8180151427034,98.888325652795,6078.586434,15775.72104,9159.171136
"752362",Tree,"2",14.04702377,54.43699,"0",18.8179699534759,98.8883256826298,6078.519805,15771.42988,9164.160762
"752363",Tree,"2",17.23186493,54.43699,"0",18.818015171108,98.8883731073412,6083.587955,15778.29147,9159.524106
"752364",Tree,"2",17.77711678,54.43699,"0",18.8179699818804,98.8883731371633,6083.521381,15774.00102,9164.513539
"752365",Tree,"2",17.23186493,54.412708,"0",18.8180152065968,98.888432425524,6089.839857,15781.50616,9159.969139
"752366",Tree,"2",17.77711678,54.412708,"0",18.8179700173691,98.8884324553303,6089.773351,15777.21658,9164.95833
"752367",Tree,"2",20.80679131,54.412708,"0",18.8179700457465,98.8884799098641,6094.774929,15779.79034,9165.317219
"752368",Tree,"2",21.36306,54.412708,"0",18.8180152349743,98.8884798800705,6094.84138,15784.07922,9160.328223
"752369",Tree,"2",20.80679131,54.388464,"0",18.8179700751753,98.8885291439429,6099.964066,15782.46185,9165.692436
"752370",Tree,"2",21.36306,54.388464,"0",18.8180152644031,98.8885291141624,6100.03046,15786.75,9160.703645
"752371",Tree,"2",20.80679131,54.364258,"0",18.8179701095515,98.8885866825653,6106.02848,15785.58556,9166.134647
"752372",Tree,"2",21.36306,54.364258,"0",18.8180152987794,98.8885866528002,6106.094809,15789.87286,9161.146096
"752373",Tree,"2",18.89837646,54.364258,"0",18.8179701378896,98.8886341370993,6111.03006,15788.1631,9166.50236
"752374",Tree,"2",19.91116714,54.364258,"0",18.8180153271176,98.8886341073468,6111.096334,15792.44971,9161.51401
"752375",Tree,"2",18.89837646,54.34009,"0",18.8179701732953,98.8886934552669,6117.282035,15791.38667,9166.965819
"752376",Tree,"2",19.91116714,54.34009,"0",18.8180153625234,98.8886934255303,6117.348242,15795.6724,9161.977721
"752377",Tree,"2",13.5182848,54.34009,"0",18.8179702016063,98.8887409098011,6122.283616,15793.96684,9167.33964
"753998",Tree,"2",11.30993271,56.240638,"0",18.8179195688294,98.881729535699,5383.23608,15421.1618,9146.787897
"753999",Tree,"2",11.30993271,56.214101,"0",18.8179196064308,98.8817888538345,5389.48799,15424.16705,9146.754871
"754000",Tree,"2",13.54079247,56.214101,"0",18.8179196364982,98.8818363083429,5394.489518,15426.57265,9146.731526
"754001",Tree,"2",13.54079247,56.18759,"0",18.8179196676805,98.8818855423956,5399.678605,15429.06978,9146.710198
"754002",Tree,"2",13.54079247,56.161106,"0",18.8179197041059,98.8819430809874,5405.742961,15431.98981,9146.689003
"754003",Tree,"2",14.36605644,56.161106,"0",18.8179197341342,98.8819905354962,5410.744492,15434.39946,9146.674549
"754004",Grass,"2",14.36605644,56.134649,"0",18.8179197716525,98.8820498536322,5416.996407,15437.41327,9146.660327
"754005",Grass,"2",16.69924355,56.134649,"0",18.8179198016535,98.8820973081413,5421.99794,15439.82572,9146.652028
"754006",Tree,"2",16.69924355,56.108219,"0",18.8179198391379,98.8821566262776,5428.249858,15442.84303,9146.6455
"754007",Tree,"2",18.80821228,56.108219,"0",18.8179198691118,98.8822040807868,5433.251393,15445.25828,9146.643355
"754008",Tree,"2",18.80821228,56.081817,"0",18.8179199065622,98.8822633989234,5439.503313,15448.27908,9146.64452
"754009",Tree,"2",18.08168221,56.081817,"0",18.817919936509,98.8823108534328,5444.50485,15450.69712,9146.64853
"754010",Tree,"2",18.08168221,56.055441,"0",18.817919967566,98.8823600874864,5449.693946,15453.20715,9146.655581
"754011",Tree,"2",18.08168221,56.029094,"0",18.817920003845,98.8824176260792,5455.758312,15456.14225,9146.667553
"754012",Tree,"2",15.88661766,56.029094,"0",18.8179200337525,98.8824650805889,5460.759851,15458.56432,9146.680453
"754013",Tree,"2",15.64224625,56.002775,"0",18.8179201010003,98.882571853236,5472.013319,15464.01851,9146.719479
"754014",Tree,"2",15.88661766,56.002775,"0",18.8179200711199,98.8825243987261,5467.011777,15461.59365,9146.700424
"754015",Tree,"2",14.73825932,55.976483,"0",18.8179201681869,98.8826786258836,5483.266791,15469.47896,9146.772352
"754016",Tree,"2",15.64224625,55.976483,"0",18.8179201383338,98.8826311713735,5478.265247,15467.05132,9146.747143
"754017",Tree,"2",13.17534828,55.95022,"0",18.8179202353125,98.8827853985316,5494.520266,15474.94567,9146.839073
"754018",Tree,"2",14.73825932,55.95022,"0",18.8179202054864,98.8827379440213,5489.518721,15472.51525,9146.80771
"754019",Tree,"2",13.17534828,55.923985,"0",18.8179202662442,98.8828346325861,5499.709371,15477.46854,9146.874503
"754020",Tree,"2",11.30993271,55.897779,"0",18.8179203321636,98.8829396256906,5510.775294,15482.85306,9146.959894
"754021",Tree,"2",13.17534828,55.897779,"0",18.8179203023769,98.88289217118,5505.773746,15480.41863,9146.919641
"754022",Tree,"2",11.30993271,55.871602,"0",18.8179203693802,98.8829989438289,5517.02723,15485.89784,9147.014056
"754023",Tree,"2",14.06855583,55.871602,"0",18.8179203991398,98.8830463983397,5522.02878,15488.33504,9147.060462
"754024",Grass,"2",14.06855583,55.845454,"0",18.8179204363223,98.8831057164783,5528.280719,15491.38328,9147.122317
"754025",Grass,"2",18.88338661,55.845454,"0",18.8179204660548,98.8831531709893,5533.28227,15493.82326,9147.174877
"754026",Grass,"2",18.88338661,55.819336,"0",18.8179205032034,98.8832124891281,5539.534211,15496.87496,9147.244424
"754027",Grass,"2",25.05828857,55.819336,"0",18.8179205329087,98.8832599436393,5544.535764,15499.3177,9147.303138
"754028",Tree,"2",25.05828857,55.793246,"0",18.8179205637152,98.8833091776947,5549.724877,15501.85335,9147.366945
"754029",Tree,"2",25.05828857,55.767187,"0",18.8179205997014,98.8833667162897,5555.789263,15504.81837,9147.445244
"754030",Tree,"2",28.77476311,55.767187,"0",18.8179206293675,98.8834141708012,5560.790819,15507.26511,9147.512846
"754031",Tree,"2",28.77476311,55.741157,"0",18.8179206664331,98.8834734889406,5567.042765,15510.32525,9147.601194
"754032",Tree,"2",26.61996269,55.741157,"0",18.817920696072,98.8835209434523,5572.044322,15512.77475,9147.674949
"754033",Tree,"2",26.61996269,55.715157,"0",18.8179207331036,98.883580261592,5578.296271,15515.83835,9147.770988
"754034",Tree,"2",21.76432037,55.715157,"0",18.8179207627154,98.8836277161038,5583.29783,15518.2906,9147.850895
"754035",Tree,"2",21.76432037,55.689187,"0",18.8179207997131,98.8836870342438,5589.549781,15521.35764,9147.954624
"754036",Tree,"2",19.91116714,55.689187,"0",18.8179208292976,98.8837344887559,5594.551342,15523.81265,9148.040684
"754037",Grass,"2",19.91116714,55.663248,"0",18.8179208599789,98.8837837228122,5599.740463,15526.36101,9148.132861
"754038",Tree,"2",19.91116714,55.637339,"0",18.8179208958188,98.8838412614083,5605.804858,15529.34089,9148.244315
"754039",Tree,"2",18.64143944,55.637339,"0",18.8179209253641,98.8838887159206,5610.806422,15531.79987,9148.33926
"754040",Tree,"2",18.64143944,55.611461,"0",18.8179209622788,98.8839480340612,5617.058378,15534.87532,9148.461786
"754041",Tree,"2",19.9251442,55.611461,"0",18.817920991797,98.8839954885738,5622.059943,15537.33705,9148.562882
"754042",Grass,"2",19.9251442,55.585614,"0",18.8179210286777,98.8840548067146,5628.311901,15540.41593,9148.693097
"754043",Grass,"2",27.14150238,55.585614,"0",18.8179210581687,98.8841022612273,5633.313468,15542.8804,9148.800344
"754044",Grass,"2",27.14150238,55.559798,"0",18.8179210950155,98.8841615793684,5639.565429,15545.96271,9148.938247
"754045",Grass,"2",31.33176994,55.559798,"0",18.8179211244793,98.8842090338813,5644.566997,15548.42992,9149.051644
"754046",Grass,"2",31.33176994,55.534013,"0",18.8179211550353,98.8842582679386,5649.756126,15550.99094,9149.172183
"754047",Grass,"2",31.33176994,55.50826,"0",18.8179211907288,98.8843158065357,5655.82053,15553.98561,9149.316782
"754048",Grass,"2",29.98759079,55.50826,"0",18.8179212201534,98.884363261049,5660.822102,15556.45678,9149.439062
"754049",Tree,"2",29.98759079,55.482538,"0",18.8179212569172,98.8844225791906,5667.074067,15559.54745,9149.595755
"754050",Tree,"2",26.22229385,55.482538,"0",18.8179212863147,98.884470033704,5672.07564,15562.02135,9149.724184
"754051",Tree,"2",26.22229385,55.456848,"0",18.8179213230445,98.884529351846,5678.327608,15565.11544,9149.888563
"754052",Tree,"2",24.78446388,55.456848,"0",18.8179213524148,98.8845768063596,5683.329182,15567.59208,9150.02314
"754053",Tree,"2",24.78446388,55.431189,"0",18.8179213891106,98.8846361245017,5689.581152,15570.68958,9150.195204
"754054",Tree,"2",26.63822556,55.431189,"0",18.8179214184538,98.8846835790155,5694.582728,15573.16894,9150.335929
"754055",Tree,"2",26.63822556,55.405563,"0",18.8179214488845,98.8847328130737,5699.771865,15575.74256,9150.484819
"754056",Tree,"2",26.63822556,55.379969,"0",18.8179214844316,98.884790351672,5705.836278,15578.75194,9150.662549
"754057",Tree,"2",28.43463516,55.379969,"0",18.8179215137355,98.884837806186,5710.837857,15581.23524,9150.812153
"754058",Tree,"2",28.43463516,55.354408,"0",18.8179215503484,98.8848971243288,5717.089831,15584.34106,9151.002999
"754059",Tree,"2",27.62981224,55.354408,"0",18.8179215796251,98.8849445788431,5722.091412,15586.82709,9151.158749
"754060",Tree,"2",27.62981224,55.328879,"0",18.817921616204,98.8850038969861,5728.343389,15589.93631,9151.357277
"754061",Tree,"2",27.21215439,55.328879,"0",18.8179216454536,98.8850513515006,5733.344971,15592.42505,9151.519173
"754062",Tree,"2",27.21215439,55.303383,"0",18.8179216819985,98.8851106696439,5739.596949,15595.53767,9151.725382
"754063",Tree,"2",26.28769302,55.303383,"0",18.8179217112209,98.8851581241586,5744.598533,15598.02913,9151.893422
"754064",Tree,"2",26.28769302,55.27792,"0",18.8179217415264,98.8852073582176,5749.787677,15600.61529,9152.07065
"754065",Tree,"2",26.28769302,55.252489,"0",18.8179217769272,98.885264896817,5755.852099,15603.63931,9152.281496
"754066",Tree,"2",22.58402252,55.252489,"0",18.8179218061103,98.8853123513319,5760.853685,15606.13468,9152.45841
"754067",Tree,"2",22.58402252,55.227092,"0",18.8179218425723,98.8853716694758,5767.105669,15609.25559,9152.683392
"754068",Tree,"2",21.76432037,55.227092,"0",18.8179218717283,98.885419123991,5772.107256,15611.75367,9152.866449
"754069",Tree,"2",21.76432037,55.201729,"0",18.8179219081563,98.885478442135,5778.359242,15614.87796,9153.099109
"754070",Tree,"2",25.7666378,55.201729,"0",18.8179219372851,98.8855258966504,5783.360831,15617.37875,9153.288308
"754071",Tree,"2",25.7666378,55.176399,"0",18.8179219736792,98.8855852147948,5789.612819,15620.50642,9153.528645
"754072",Tree,"2",29.80032158,55.176399,"0",18.8179220027808,98.8856326693103,5794.614409,15623.0099,9153.723985
"754073",Tree,"2",29.80032158,55.151102,"0",18.8179220329611,98.8856819033703,5799.803561,15625.60854,9153.929534
"754074",Tree,"2",29.80032158,55.12584,"0",18.8179220682154,98.8857394419707,5805.867991,15628.64714,9154.173477
"754075",Tree,"2",28.54879189,55.12584,"0",18.8179220972779,98.8857868964866,5810.869584,15631.15452,9154.377686
"754076",Tree,"2",28.54879189,55.100611,"0",18.8179221335889,98.8858462146315,5817.121577,15634.29044,9154.636784
"754077",Tree,"2",23.89069366,55.100611,"0",18.8179221626242,98.8858936691475,5822.123171,15636.80052,9154.847132
"754078",Grass,"2",23.89069366,55.075416,"0",18.8179221989013,98.8859529872927,5828.375165,15639.93981,9155.113903
"754079",Grass,"2",22.34737206,55.075416,"0",18.8179222279094,98.886000441809,5833.376762,15642.45258,9155.330388
"754080",Grass,"2",22.34737206,55.050256,"0",18.8179222641526,98.8860597599544,5839.628758,15645.59523,9155.604831
"754081",Grass,"2",22.34737206,55.050256,"0",18.8179222931335,98.8861072144708,5844.630356,15648.11069,9155.827453
"754082",Grass,"2",22.34737206,55.02513,"0",18.8179223231885,98.8861564485317,5849.819514,15650.72175,9156.061306
"754083",Grass,"2",22.34737206,55.000039,"0",18.8179223582965,98.8862139871331,5855.883953,15653.77485,9156.338325
"754084",Grass,"2",21.80140877,55.000039,"0",18.8179223872382,98.8862614416498,5860.885553,15656.29419,9156.56981
"754085",Tree,"2",21.80140877,54.974983,"0",18.8179224233983,98.8863207597958,5867.137554,15659.44505,9156.863
"754086",Tree,"2",20.40628433,54.974983,"0",18.8179224523129,98.8863682143128,5872.139155,15661.96707,9157.10062
"754087",Tree,"2",20.40628433,54.949961,"0",18.8179224884391,98.886427532459,5878.391158,15665.12128,9157.401477
"754088",Tree,"2",18.0340271,54.949961,"0",18.8179225173264,98.8864749869761,5883.392761,15667.64598,9157.64523
"754089",Tree,"2",18.0340271,54.924975,"0",18.8179225534187,98.8865343051226,5889.644766,15670.80354,9157.953754
"754090",Tree,"2",16.08989334,54.924975,"0",18.8179225822789,98.8865817596399,5894.64637,15673.33092,9158.203639
"754091",Tree,"2",16.08989334,54.900023,"0",18.8179226122086,98.8866309937017,5899.835535,15675.95433,9158.465775
"754092",Grass,"2",16.08989334,54.875107,"0",18.8179083907356,98.8866846312871,5905.468433,15677.45238,9160.330338
"754093",Grass,"2",14.88004971,54.875107,"0",18.8179256971638,98.8867496581427,5912.346877,15682.57028,9158.776602
"754094",Road,"2",16.08989334,54.875107,"0",18.8179353070302,98.8866919964478,5906.283554,15680.4156,9157.395459
"754095",Road,"2",14.88004971,54.875107,"0",18.8179176254956,98.88671313248,5908.48554,15679.85288,9159.466371
"754096",Grass,"2",14.88004971,54.850226,"0",18.8179227120004,98.8867953049689,5917.153598,15684.71883,9159.361841
"754097",Grass,"2",15.35444164,54.850226,"0",18.8179227407943,98.8868427594866,5922.155206,15687.25274,9159.626711
"754098",Tree,"2",15.35444164,54.825381,"0",18.8179227767695,98.886902077634,5928.407217,15690.4218,9159.961629
"754099",Tree,"2",15.19826984,54.825381,"0",18.8179228055362,98.8869495321519,5933.408827,15692.95837,9160.232628
"754100",Tree,"2",15.19826984,54.800571,"0",18.8179228414775,98.8870088502996,5939.66084,15696.13076,9160.575205
"754101",Tree,"2",14.61543083,54.800571,"0",18.817922870217,98.8870563048178,5944.662451,15698.67,9160.85233
"754102",Tree,"2",14.61543083,54.775797,"0",18.8179229000215,98.8871055388804,5949.851623,15701.30571,9161.142726
"754103",Tree,"2",14.61543083,54.75106,"0",18.8179229348367,98.8871630774839,5955.916078,15704.38762,9161.485817
"754104",Tree,"2",15.79316902,54.75106,"0",18.817922963537,98.8872105320023,5960.917691,15706.9307,9161.77179
"754105",Tree,"2",15.79316902,54.726358,"0",18.8179229993953,98.8872698501505,5967.169708,15710.11121,9162.133084
"754106",Tree,"2",18.64143944,54.726358,"0",18.8179230280684,98.8873173046692,5972.171323,15712.65695,9162.425181
"754107",Tree,"2",18.64143944,54.701692,"0",18.8179230638928,98.8873766228176,5978.423342,15715.84079,9162.79413
"754108",Tree,"2",20.24305534,54.701692,"0",18.8179230925387,98.8874240773364,5983.424958,15718.38918,9163.092349
"754109",Tree,"2",20.24305534,54.677063,"0",18.8179231283291,98.8874833954851,5989.676979,15721.57633,9163.46895
"754110",Tree,"2",17.89009285,54.677063,"0",18.8179231569479,98.8875308500041,5994.678596,15724.12737,9163.773291
"754111",Tree,"2",17.89009285,54.652471,"0",18.8179231866271,98.8875800840676,5999.867775,15726.77532,9164.09192
"754112",Tree,"2",17.89009285,54.627914,"0",18.8179232212959,98.8876376226722,6005.932238,15729.87152,9164.468003
"754113",Tree,"2",16.55833817,54.627914,"0",18.8179232498755,98.8876850771915,6010.933857,15732.42639,9164.781183
"754114",Tree,"2",16.55833817,54.603395,"0",18.8179232855829,98.8877443953407,6017.185883,15735.62163,9165.176482
"754115",Tree,"2",12.60438251,54.603395,"0",18.8179233141353,98.8877918498602,6022.187504,15738.17914,9165.49578
"754116",Tree,"2",12.60438251,54.578913,"0",18.8179233498087,98.8878511680097,6028.439531,15741.37767,9165.898726
"754117",Tree,"2",7.29771852,54.578913,"0",18.8179233783339,98.8878986225294,6033.441153,15743.93783,9166.224141
"754118",Tree,"2",7.29771852,54.554467,"0",18.8179234139735,98.8879579406791,6039.693182,15747.13966,9166.634731
"754119",Tree,"2",8.08908367,54.554467,"0",18.8179234424715,98.888005395199,6044.694805,15749.70245,9166.96626
"754120",Tree,"2",8.08908367,54.530059,"0",18.8179234720254,98.8880546292635,6049.883991,15752.36258,9167.313094
"754121",Tree,"2",8.08908367,54.505687,"0",18.8179235065479,98.888112167869,6055.948461,15755.47301,9167.722136
"754122",Tree,"2",11.79424858,54.505687,"0",18.8179235350067,98.8881596223892,6060.950087,15758.0396,9168.062495
"754123",Tree,"2",11.79424858,54.481353,"0",18.8179235705632,98.8882189405395,6067.20212,15761.24949,9168.491764
"754124",Tree,"2",14.04702377,54.481353,"0",18.8179235989949,98.8882663950598,6072.203747,15763.81871,9168.838235
"754125",Tree,"2",14.04702377,54.457057,"0",18.8179236345174,98.8883257132104,6078.455781,15767.03189,9169.275142
"754126",Tree,"2",17.77711678,54.457057,"0",18.8179236629219,98.8883731677309,6083.45741,15769.60374,9169.627723
"754127",Tree,"2",17.77711678,54.432798,"0",18.8179236984105,98.8884324858817,6089.709446,15772.8202,9170.072266
"754128",Tree,"2",20.80679131,54.432798,"0",18.8179237267878,98.8884799404024,6094.711076,15775.39467,9170.430954
"754129",Tree,"2",20.80679131,54.408577,"0",18.8179237562165,98.8885291744678,6099.900267,15778.06693,9170.805962
"754130",Tree,"2",20.80679131,54.384393,"0",18.8179237905926,98.8885867130744,6105.964745,15781.19151,9171.247927
"754131",Tree,"2",18.89837646,54.384393,"0",18.8179238189307,98.8886341675954,6110.966377,15783.76977,9171.615435
"754132",Tree,"2",18.89837646,54.360248,"0",18.8179238543363,98.8886934857468,6117.218417,15786.99424,9172.078636
"754133",Tree,"2",13.5182848,54.360248,"0",18.8179238826472,98.888740940268,6122.22005,15789.57512,9172.452248
"754134",Tree,"2",13.5182848,54.33614,"0",18.8179239180189,98.8888002584196,6128.472093,15792.80285,9172.923078
"754135",Tree,"2",10.41737175,54.33614,"0",18.8179239463026,98.888847712941,6133.473727,15795.38635,9173.302793
"755899",Tree,"2",9.66440868,56.285185,"0",18.8178189550907,98.8816228334218,5371.842229,15405.99427,9157.987285
"755900",Tree,"2",12.07961655,56.258655,"0",18.8178641819435,98.8816821199124,5378.154486,15413.38469,9152.944719
"755901",Tree,"2",11.30993271,56.258655,"0",18.817864212038,98.8817295744051,5383.156087,15415.78832,9152.91524
"755902",Tree,"2",9.66440868,56.258655,"0",18.8178189927258,98.8816821515218,5378.094299,15408.99791,9157.946615
"755903",Tree,"2",9.63165188,56.258655,"0",18.8178190228202,98.8817296060019,5383.095956,15411.40223,9157.917152
"755904",Tree,"2",11.30993271,56.232151,"0",18.8178642496392,98.8817888925212,5389.408089,15418.79462,9152.882235
"755905",Tree,"2",9.63165188,56.232151,"0",18.8178190604213,98.8817889241021,5389.348028,15414.40938,9157.884165
"755906",Tree,"2",13.54079247,56.232151,"0",18.8178642797066,98.8818363470142,5394.409692,15421.20106,9152.858906
"755907",Tree,"2",12.20686531,56.232151,"0",18.8178190904886,98.8818363785824,5394.349686,15416.8165,9157.86085
"755908",Tree,"2",13.54079247,56.205673,"0",18.8178643108887,98.8818855810507,5399.598855,15423.69905,9152.837592
"755909",Tree,"2",12.20686531,56.205673,"0",18.8178191216707,98.8818856126058,5399.538907,15419.31521,9157.839547
"755910",Grass,"2",13.54079247,56.179222,"0",18.817864347314,98.8819431196236,5405.6633,15426.6201,9152.816412
"755911",Grass,"2",12.20686531,56.179222,"0",18.8178191580959,98.8819431511633,5405.60342,15422.23709,9157.818378
"755912",Grass,"2",14.36605644,56.179222,"0",18.8178643773422,98.8819905741169,5410.664905,15429.03059,9152.801967
"755913",Grass,"2",13.87336922,56.179222,"0",18.817819188124,98.8819906056439,5410.60508,15424.64826,9157.803941
"755914",Grass,"2",14.36605644,56.152798,"0",18.8178644148604,98.8820498922336,5416.916912,15432.04545,9152.787755
"755915",Grass,"2",13.87336922,56.152798,"0",18.8178192256421,98.8820499237447,5416.857156,15427.66398,9157.789737
"755916",Grass,"2",16.69924355,56.152798,"0",18.8178644448614,98.882097346727,5421.918519,15434.45874,9152.779461
"755917",Grass,"2",16.45168495,56.152798,"0",18.817819255643,98.8820973782255,5421.858818,15430.07795,9157.781448
"755918",Tree,"2",16.69924355,56.1264,"0",18.8178644823456,98.882156664844,5428.170528,15437.4771,9152.772938
"755919",Tree,"2",16.45168495,56.1264,"0",18.8178192931272,98.8821566963266,5428.110896,15433.09717,9157.774928
"755920",Tree,"2",18.80821228,56.1264,"0",18.8178645123194,98.8822041193376,5433.172136,15439.89319,9152.770794
"755921",Tree,"2",17.38270378,56.1264,"0",18.8178193231009,98.8822041508076,5433.112559,15435.51394,9157.772785
"755922",Grass,"2",18.80821228,56.10003,"0",18.8178645497697,98.8822634374549,5439.424147,15442.91504,9152.771959
"755923",Grass,"2",17.38270378,56.10003,"0",18.8178193605511,98.882263468909,5439.364639,15438.53665,9157.773949
"755924",Grass,"2",18.08168221,56.10003,"0",18.8178645797164,98.8823108919487,5444.425757,15445.33392,9152.775966
"755925",Grass,"2",15.35444164,56.10003,"0",18.8178193904977,98.8823109233902,5444.366303,15440.95622,9157.777954
"755926",Grass,"2",18.08168221,56.073687,"0",18.8178646107733,98.8823601259862,5449.614928,15447.84482,9152.783012
"755927",Grass,"2",15.35444164,56.073687,"0",18.8178194215545,98.8823601574144,5449.55553,15443.46783,9157.784997
"755928",Tree,"2",18.08168221,56.047372,"0",18.8178646470522,98.8824176645602,5455.679382,15450.78094,9152.794976
"755929",Tree,"2",15.35444164,56.047372,"0",18.8178194578333,98.8824176959731,5455.62005,15446.40478,9157.796954
"755930",Tree,"2",15.88661766,56.047372,"0",18.8178646769596,98.8824651190543,5460.680994,15453.20385,9152.807867
"755931",Tree,"2",11.44674683,56.047372,"0",18.8178194877407,98.8824651504546,5460.621716,15448.82838,9157.809838
"755932",Tree,"2",15.64224625,56.021084,"0",18.8178647442072,98.8825718916665,5471.934623,15458.65993,9152.846867
"755933",Tree,"2",15.88661766,56.021084,"0",18.8178647143269,98.8825244371722,5466.93301,15456.23423,9152.827825
"755934",Tree,"2",10.20397377,56.021084,"0",18.817819554988,98.8825719230382,5471.875468,15454.286,9157.848817
"755935",Tree,"2",11.44674683,56.021084,"0",18.8178195251078,98.8825244685565,5466.8738,15451.85961,9157.829785
"755936",Tree,"2",14.73825932,55.994825,"0",18.8178648113936,98.8826786642791,5483.188256,15464.12227,9152.899705
"755937",Tree,"2",15.64224625,55.994825,"0",18.8178647815405,98.8826312097846,5478.186641,15461.69379,9152.874513
"755938",Tree,"2",10.20397377,55.994825,"0",18.8178195923213,98.8826312411404,5478.127554,15457.32072,9157.876448
"755939",Tree,"2",10.41737175,55.994825,"0",18.8178196221743,98.8826786956223,5483.129223,15459.74989,9157.901626
"755940",Tree,"2",13.17534828,55.968594,"0",18.8178648785189,98.8827854368922,5494.441893,15469.59087,9152.966381
"755941",Tree,"2",14.73825932,55.968594,"0",18.817864848693,98.8827379823974,5489.440276,15467.15961,9152.935039
"755942",Tree,"2",10.68493366,55.968594,"0",18.8178196892994,98.8827854682068,5494.38298,15465.22004,9157.968266
"755943",Tree,"2",10.41737175,55.968594,"0",18.8178196594736,98.8827380137248,5489.38131,15462.78809,9157.936941
"755944",Tree,"2",13.17534828,55.94239,"0",18.8178649094505,98.8828346709306,5499.631071,15472.11461,9153.001788
"755945",Tree,"2",10.68493366,55.94239,"0",18.817819720231,98.8828347022321,5499.572214,15467.74449,9158.003653
"755946",Tree,"2",11.30993271,55.916216,"0",18.8178649753698,98.8829396640007,5510.697152,15477.501,9153.087121
"755947",Tree,"2",13.17534828,55.916216,"0",18.8178649455831,98.8828922095057,5505.695533,15475.06573,9153.046895
"755948",Tree,"2",9.09027672,55.916216,"0",18.8178197861501,98.8829396952742,5510.638413,15473.1324,9158.08894
"755949",Tree,"2",10.68493366,55.916216,"0",18.8178197563634,98.8828922407918,5505.636741,15470.69644,9158.048736
"755950",Tree,"2",11.30993271,55.89007,"0",18.8178650125862,98.8829989821196,5516.949177,15480.54683,9153.141247
"755951",Tree,"2",14.06855583,55.89007,"0",18.8178650423457,98.8830464366149,5521.950798,15482.98488,9153.187623
"755952",Tree,"2",9.09027672,55.89007,"0",18.8178198233663,98.8829990133773,5516.890504,15476.17909,9158.143036
"755953",Tree,"2",13.54079247,55.89007,"0",18.8178198531258,98.8830464678598,5521.892178,15478.61783,9158.189386
"755954",Grass,"2",14.06855583,55.863953,"0",18.8178650795281,98.8831057547341,5528.202824,15486.03417,9153.249436
"755955",Grass,"2",13.54079247,55.863953,"0",18.8178198903081,98.8831057859632,5528.144271,15481.66798,9158.251166
"755956",Grass,"2",18.88338661,55.863953,"0",18.8178651092605,98.8831532092295,5533.204446,15488.47499,9153.301961
"755957",Grass,"2",19.52872849,55.863953,"0",18.8178199200404,98.8831532404459,5533.145946,15484.10949,9158.303662
"755958",Grass,"2",18.88338661,55.837866,"0",18.817865146409,98.8832125273489,5539.456475,15491.52775,9153.371461
"755959",Grass,"2",19.52872849,55.837866,"0",18.8178199571888,98.8832125585495,5539.39804,15487.1631,9158.373124
"755960",Grass,"2",25.05828857,55.837866,"0",18.8178651761142,98.8832599818446,5544.458098,15493.97133,9153.430136
"755961",Grass,"2",23.27332687,55.837866,"0",18.8178199868939,98.8832600130325,5544.399717,15489.60738,9158.431767
"755962",Tree,"2",25.05828857,55.811807,"0",18.8178652069206,98.8833092158839,5549.647283,15496.50785,9153.4939
"755963",Tree,"2",23.27332687,55.811807,"0",18.8178200177002,98.8833092470586,5549.588956,15492.14461,9158.495496
"755964",Tree,"2",25.05828857,55.785778,"0",18.8178652429067,98.8833667544601,5555.711754,15499.4739,9153.572146
